Active,City,CityCode,Confirmed,Country,CountryCode,Date,Deaths,ID,Lat,Lon,Province,Recovered
66075,"","",66119,Singapore,SG,2021-08-14T00:00:00Z,44,e7e650de-4666-4c1c-899f-2e25d3acb300,1.35,103.82,"",0
66128,"","",66172,Singapore,SG,2021-08-15T00:00:00Z,44,0841b0e4-6db3-48ff-a812-f1157a8ea8c7,1.35,103.82,"",0
66181,"","",66225,Singapore,SG,2021-08-16T00:00:00Z,44,03ccccc5-974b-4ae2-bc56-74937fcdb855,1.35,103.82,"",0
66236,"","",66281,Singapore,SG,2021-08-17T00:00:00Z,45,33f759da-730e-4db6-b1b1-6537720d79c2,1.35,103.82,"",0
66288,"","",66334,Singapore,SG,2021-08-18T00:00:00Z,46,df2e8499-ef86-4330-a0b6-95b536571cf8,1.35,103.82,"",0
66320,"","",66366,Singapore,SG,2021-08-19T00:00:00Z,46,77b1aa09-5320-4f16-8acc-a6625e20b3b0,1.35,103.82,"",0
66359,"","",66406,Singapore,SG,2021-08-20T00:00:00Z,47,9d0074a3-1fd0-4483-8f11-484fd0183c55,1.35,103.82,"",0
66396,"","",66443,Singapore,SG,2021-08-21T00:00:00Z,47,f4f6de3f-056d-4fb2-bc3c-c9b25a925165,1.35,103.82,"",0
66429,"","",66478,Singapore,SG,2021-08-22T00:00:00Z,49,0945cfcb-c761-48da-a0e7-3c05aa7c7b77,1.35,103.82,"",0
66526,"","",66576,Singapore,SG,2021-08-23T00:00:00Z,50,7cc75790-5603-4a93-a020-4c9592a60819,1.35,103.82,"",0
66642,"","",66692,Singapore,SG,2021-08-24T00:00:00Z,50,65107858-7c60-4d58-bc68-2744546ded7d,1.35,103.82,"",0
66760,"","",66812,Singapore,SG,2021-08-25T00:00:00Z,52,95547fa1-99dd-4c70-bdef-67cc8e89bbe9,1.35,103.82,"",0
66876,"","",66928,Singapore,SG,2021-08-26T00:00:00Z,52,3c13da89-a770-4990-a8cb-b82e71d6ff97,1.35,103.82,"",0
66876,"","",66928,Singapore,SG,2021-08-27T00:00:00Z,52,21339bea-40fe-4239-a468-e33bb253fe51,1.35,103.82,"",0
67116,"","",67171,Singapore,SG,2021-08-28T00:00:00Z,55,011163fa-24df-422a-a6cf-1f1998ea3ceb,1.35,103.82,"",0
67116,"","",67171,Singapore,SG,2021-08-29T00:00:00Z,55,0302e65e-207a-4ac7-ba89-61489bcfef9d,1.35,103.82,"",0
67404,"","",67459,Singapore,SG,2021-08-30T00:00:00Z,55,20dac90f-83e5-41e8-843a-28d8a5b282ff,1.35,103.82,"",0
67565,"","",67620,Singapore,SG,2021-08-31T00:00:00Z,55,56b3c4be-dd3d-498a-b849-ee7bc188d907,1.35,103.82,"",0
67745,"","",67800,Singapore,SG,2021-09-01T00:00:00Z,55,11b9135d-053f-40bd-865d-ee9d8b11757e,1.35,103.82,"",0
67936,"","",67991,Singapore,SG,2021-09-02T00:00:00Z,55,6e186944-2d32-46ca-89e6-0e3dd7ce9f45,1.35,103.82,"",0
68155,"","",68210,Singapore,SG,2021-09-03T00:00:00Z,55,6f36237c-14a6-4ae7-962b-84102d66aa5e,1.35,103.82,"",0
68414,"","",68469,Singapore,SG,2021-09-04T00:00:00Z,55,d0cfc18d-9f43-4274-9b74-f46f9411c89f,1.35,103.82,"",0
68605,"","",68660,Singapore,SG,2021-09-05T00:00:00Z,55,8ededa9b-6d20-4d54-af6a-cbddb2dfe5ea,1.35,103.82,"",0
68846,"","",68901,Singapore,SG,2021-09-06T00:00:00Z,55,c51ff232-0499-4b5f-8797-4df79549cf76,1.35,103.82,"",0
69178,"","",69233,Singapore,SG,2021-09-07T00:00:00Z,55,113c95fd-af8c-4ed3-a493-eff20e1e9dae,1.35,103.82,"",0
69526,"","",69582,Singapore,SG,2021-09-08T00:00:00Z,56,e93255d3-05eb-4c25-b088-a100db461ccf,1.35,103.82,"",0
69982,"","",70039,Singapore,SG,2021-09-09T00:00:00Z,57,cc906227-f43b-466d-8d88-eae00be56a7a,1.35,103.82,"",0
70554,"","",70612,Singapore,SG,2021-09-10T00:00:00Z,58,7c61efd3-6916-4d08-887f-d3c403d4c0c7,1.35,103.82,"",0
71109,"","",71167,Singapore,SG,2021-09-11T00:00:00Z,58,9d58f061-37a2-4f3a-bee7-f4357f82ed31,1.35,103.82,"",0
71629,"","",71687,Singapore,SG,2021-09-12T00:00:00Z,58,36d4b561-125a-42da-bc2e-8d788f3c94bc,1.35,103.82,"",0
72236,"","",72294,Singapore,SG,2021-09-13T00:00:00Z,58,89bd62c3-eca3-498d-af23-059a6a05b85b,1.35,103.82,"",0
73073,"","",73131,Singapore,SG,2021-09-14T00:00:00Z,58,f706d0b2-8264-4c12-be67-0aea14cf2001,1.35,103.82,"",0
73880,"","",73938,Singapore,SG,2021-09-15T00:00:00Z,58,1560895c-0e2a-4557-aa71-94493a89576d,1.35,103.82,"",0
74789,"","",74848,Singapore,SG,2021-09-16T00:00:00Z,59,637d1b5a-a951-447e-b2ee-c9ef15877a73,1.35,103.82,"",0
75724,"","",75783,Singapore,SG,2021-09-17T00:00:00Z,59,f6baf1ce-c9ac-48f8-af74-77923baf587d,1.35,103.82,"",0
76732,"","",76792,Singapore,SG,2021-09-18T00:00:00Z,60,d2cee6d9-1788-4a3d-baed-41cd5233ce91,1.35,103.82,"",0
77744,"","",77804,Singapore,SG,2021-09-19T00:00:00Z,60,a8790836-dbfc-444e-969d-bdef27ff4f16,1.35,103.82,"",0
77744,"","",78721,Singapore,SG,2021-09-20T00:00:00Z,62,554440de-de0f-4638-84c6-e79934030116,1.35,103.82,"",0
79834,"","",79899,Singapore,SG,2021-09-21T00:00:00Z,65,559f72b8-c692-4a17-bcde-4c39e4138831,1.35,103.82,"",0
81288,"","",81356,Singapore,SG,2021-09-22T00:00:00Z,68,2de50c0f-ff15-4a72-a923-93e38e7b95c8,1.35,103.82,"",0
82790,"","",82860,Singapore,SG,2021-09-23T00:00:00Z,70,e8b4fcb7-2aed-44a4-8fa5-8849634ebc5b,1.35,103.82,"",0
84437,"","",84510,Singapore,SG,2021-09-24T00:00:00Z,73,3a0b890b-690d-47a4-8c7b-e202379bf2b3,1.35,103.82,"",0
85877,"","",85953,Singapore,SG,2021-09-25T00:00:00Z,76,9a45b111-b507-48be-8069-c3faa11bfab7,1.35,103.82,"",0
87814,"","",87892,Singapore,SG,2021-09-26T00:00:00Z,78,a6948a25-4f8d-4623-9c9e-0ab23c98ded8,1.35,103.82,"",0
89459,"","",89539,Singapore,SG,2021-09-27T00:00:00Z,80,57fb5783-0389-4710-8947-3115a77799f5,1.35,103.82,"",0
91690,"","",91775,Singapore,SG,2021-09-28T00:00:00Z,85,07e9f8c0-ab98-49d0-80bf-e45e90341e6b,1.35,103.82,"",0
93950,"","",94043,Singapore,SG,2021-09-29T00:00:00Z,93,1bfb6bfb-d9e2-428b-96a4-8ea1a8b00641,1.35,103.82,"",0
96426,"","",96521,Singapore,SG,2021-09-30T00:00:00Z,95,bb7bc6e1-6530-414a-b0a0-347f601380ad,1.35,103.82,"",0
99327,"","",99430,Singapore,SG,2021-10-01T00:00:00Z,103,4b316fd3-6993-486c-8ed8-70a61a679a98,1.35,103.82,"",0
101679,"","",101786,Singapore,SG,2021-10-02T00:00:00Z,107,b762a409-490c-444e-9ade-8020a97a7d18,1.35,103.82,"",0
103730,"","",103843,Singapore,SG,2021-10-03T00:00:00Z,113,9f1d5ac2-0399-400f-b5ef-4b12527c2cc8,1.35,103.82,"",0
106197,"","",106318,Singapore,SG,2021-10-04T00:00:00Z,121,3fe22e01-f65b-4a1d-8033-642919255998,1.35,103.82,"",0
109674,"","",109804,Singapore,SG,2021-10-05T00:00:00Z,130,cc8610c6-2bd6-4ad7-a063-a2d2601a0d18,1.35,103.82,"",0
113248,"","",113381,Singapore,SG,2021-10-06T00:00:00Z,133,dd8840c1-d41e-4f0f-8f34-d7056ea60f4a,1.35,103.82,"",0
116728,"","",116864,Singapore,SG,2021-10-07T00:00:00Z,136,0bbd12f0-3561-4a96-8381-516dd74665aa,1.35,103.82,"",0
120312,"","",120454,Singapore,SG,2021-10-08T00:00:00Z,142,e3391a1e-14b3-445e-a2c4-5720b896a8a1,1.35,103.82,"",0
124004,"","",124157,Singapore,SG,2021-10-09T00:00:00Z,153,631db8b1-4dd2-435d-8df0-a9408a9a53ab,1.35,103.82,"",0
126804,"","",126966,Singapore,SG,2021-10-10T00:00:00Z,162,a633874c-0aad-4151-9012-293b18cca9ed,1.35,103.82,"",0
129057,"","",129229,Singapore,SG,2021-10-11T00:00:00Z,172,d1877ace-0a1f-4e15-ad04-0890c65171fa,1.35,103.82,"",0
132022,"","",132205,Singapore,SG,2021-10-12T00:00:00Z,183,2dac68bd-0738-4b68-a089-c3e29be4e697,1.35,103.82,"",0
135203,"","",135395,Singapore,SG,2021-10-13T00:00:00Z,192,b82bbbfb-3606-4d67-b72f-c5ee3276428f,1.35,103.82,"",0
138120,"","",138327,Singapore,SG,2021-10-14T00:00:00Z,207,fb8b9b7f-6bff-4af6-bb2d-4aabb7994982,1.35,103.82,"",0
141557,"","",141772,Singapore,SG,2021-10-15T00:00:00Z,215,b2aa2aee-7069-4f35-ac89-1d3023ce5e30,1.35,103.82,"",0
144896,"","",145120,Singapore,SG,2021-10-16T00:00:00Z,224,68853b38-4faa-456d-8825-1d7392302cf1,1.35,103.82,"",0
147945,"","",148178,Singapore,SG,2021-10-17T00:00:00Z,233,307e929c-3db7-4600-af6e-ef2a57035dd8,1.35,103.82,"",0
150492,"","",150731,Singapore,SG,2021-10-18T00:00:00Z,239,d59045b9-6119-41a5-baa6-bff09541188d,1.35,103.82,"",0
154479,"","",154725,Singapore,SG,2021-10-19T00:00:00Z,246,638fb067-24bc-4ca1-8732-7a52a466c00e,1.35,103.82,"",0
158323,"","",158587,Singapore,SG,2021-10-20T00:00:00Z,264,ff958bee-1cb4-4f15-b769-4d40edc5b3b0,1.35,103.82,"",0
161746,"","",162026,Singapore,SG,2021-10-21T00:00:00Z,280,c370cff9-3390-4dde-81ab-a519fa24b674,1.35,103.82,"",0
165369,"","",165663,Singapore,SG,2021-10-22T00:00:00Z,294,026f9a64-5621-4749-8f90-b4e631d1e606,1.35,103.82,"",0
168961,"","",169261,Singapore,SG,2021-10-23T00:00:00Z,300,f4109f99-21fb-493c-805f-109d6f0a90c8,1.35,103.82,"",0
172329,"","",172644,Singapore,SG,2021-10-24T00:00:00Z,315,240ac069-a37c-4b1f-aa0a-e66a9609ad9c,1.35,103.82,"",0
175489,"","",175818,Singapore,SG,2021-10-25T00:00:00Z,329,675ff47d-a1f4-49e9-8634-8ec4aa749ce7,1.35,103.82,"",0
178756,"","",179095,Singapore,SG,2021-10-26T00:00:00Z,339,03e6e96f-a36c-4826-ba60-ed3495fdff0f,1.35,103.82,"",0
184070,"","",184419,Singapore,SG,2021-10-27T00:00:00Z,349,b98b5f6d-c65f-45a0-8ba0-0804a2ca7af9,1.35,103.82,"",0
187487,"","",187851,Singapore,SG,2021-10-28T00:00:00Z,364,dfe6da80-c349-4ed1-951a-b6db0a3691b6,1.35,103.82,"",0
191719,"","",192099,Singapore,SG,2021-10-29T00:00:00Z,380,ba091cdb-aa65-42c5-bc24-6ac03bc3df5c,1.35,103.82,"",0
194817,"","",195211,Singapore,SG,2021-10-30T00:00:00Z,394,345cc782-90ea-4ada-8a91-bcdaef03d772,1.35,103.82,"",0
197967,"","",198374,Singapore,SG,2021-10-31T00:00:00Z,407,a46c109c-1b1a-405a-8d4b-ee326102afe5,1.35,103.82,"",0
200423,"","",200844,Singapore,SG,2021-11-01T00:00:00Z,421,8f9fb256-711e-468f-b9cd-64936d2a13ec,1.35,103.82,"",0
203910,"","",204340,Singapore,SG,2021-11-02T00:00:00Z,430,6fd732b8-2e41-4fd2-b805-2f88034e8dbf,1.35,103.82,"",0
207533,"","",207975,Singapore,SG,2021-11-03T00:00:00Z,442,00f88d12-56bb-44da-a8ad-f578b33657a0,1.35,103.82,"",0
210519,"","",210978,Singapore,SG,2021-11-04T00:00:00Z,459,805082c7-9912-4e37-a4a1-d70bec436092,1.35,103.82,"",0
212277,"","",212745,Singapore,SG,2021-11-05T00:00:00Z,468,df6d4406-a30b-4bce-acb1-da8a1f53c981,1.35,103.82,"",0
215300,"","",215780,Singapore,SG,2021-11-06T00:00:00Z,480,11df840e-af95-4990-9861-cbdae598645e,1.35,103.82,"",0
217836,"","",218333,Singapore,SG,2021-11-07T00:00:00Z,497,2df52044-4ad4-42b3-a22a-0147dff789a0,1.35,103.82,"",0
220292,"","",220803,Singapore,SG,2021-11-08T00:00:00Z,511,1d06815c-4b54-468a-a1ea-99b49a2663d9,1.35,103.82,"",0
223677,"","",224200,Singapore,SG,2021-11-09T00:00:00Z,523,805307d9-1407-420f-bc60-0a5b794cb173,1.35,103.82,"",0
227141,"","",227681,Singapore,SG,2021-11-10T00:00:00Z,540,de9f4a77-fba8-43e8-9a5c-9a5381b67788,1.35,103.82,"",0
229529,"","",230077,Singapore,SG,2021-11-11T00:00:00Z,548,db926f75-f3c7-43c9-a186-b4fe3c7925e0,1.35,103.82,"",0
232614,"","",233176,Singapore,SG,2021-11-12T00:00:00Z,562,618a8348-47fd-4040-be7e-9f8793f9885d,1.35,103.82,"",0
234904,"","",235480,Singapore,SG,2021-11-13T00:00:00Z,576,c4286108-6da9-4e04-8f9a-0597978e825c,1.35,103.82,"",0
236617,"","",237203,Singapore,SG,2021-11-14T00:00:00Z,586,5417a17c-08f2-4d01-891c-0aebacf17a09,1.35,103.82,"",0
238678,"","",239272,Singapore,SG,2021-11-15T00:00:00Z,594,a58b8f72-3ed2-4796-821a-789e6d04a7e5,1.35,103.82,"",0
240729,"","",241341,Singapore,SG,2021-11-16T00:00:00Z,612,a5e85f7e-6f48-4afd-b817-17e16bb0fb6d,1.35,103.82,"",0
244196,"","",244815,Singapore,SG,2021-11-17T00:00:00Z,619,9e9c3883-1870-417b-8688-7d432f4a0877,1.35,103.82,"",0
244196,"","",244815,Singapore,SG,2021-11-18T00:00:00Z,619,9c14151c-0bcd-4f46-8688-85daaed20c52,1.35,103.82,"",0
247946,"","",248587,Singapore,SG,2021-11-19T00:00:00Z,641,4f1d4a74-9fae-4f30-ac8d-77f618c7ebff,1.35,103.82,"",0
249864,"","",250518,Singapore,SG,2021-11-20T00:00:00Z,654,e3bf3744-c04d-492f-b485-e13e2a2817ca,1.35,103.82,"",0
251526,"","",252188,Singapore,SG,2021-11-21T00:00:00Z,662,1c7b91da-2714-4351-949d-fb9545c0c625,1.35,103.82,"",0
252982,"","",253649,Singapore,SG,2021-11-22T00:00:00Z,667,4c0eba90-064d-44ad-99c1-e63d29b8354f,1.35,103.82,"",0
254759,"","",255431,Singapore,SG,2021-11-23T00:00:00Z,672,20b25daa-378f-42d0-962a-70da852e4dc0,1.35,103.82,"",0
256832,"","",257510,Singapore,SG,2021-11-24T00:00:00Z,678,8e3305b2-cb4e-4740-88aa-f324aa2d234f,1.35,103.82,"",0
258104,"","",258785,Singapore,SG,2021-11-25T00:00:00Z,681,fe8db3be-8351-4c07-8fe0-4c43939d4391,1.35,103.82,"",0
259191,"","",259875,Singapore,SG,2021-11-26T00:00:00Z,684,f968c6fc-d0c2-42bc-9bcb-e2788070f77d,1.35,103.82,"",0
260946,"","",261636,Singapore,SG,2021-11-27T00:00:00Z,690,16f91210-cc82-4089-9525-68e0db2faab4,1.35,103.82,"",0
261682,"","",262383,Singapore,SG,2021-11-28T00:00:00Z,701,13638ce7-895e-41e1-b8dc-1dd58702f574,1.35,103.82,"",0
262776,"","",263486,Singapore,SG,2021-11-29T00:00:00Z,710,1d6f7e57-b106-4fe0-bbfb-b3d1cb50de4a,1.35,103.82,"",0
264007,"","",264725,Singapore,SG,2021-11-30T00:00:00Z,718,40b59fa3-4adc-4f88-b67e-c5e6b4aa845f,1.35,103.82,"",0
265323,"","",266049,Singapore,SG,2021-12-01T00:00:00Z,726,ad04008f-f707-4738-9d13-e426710570a0,1.35,103.82,"",0
266415,"","",267150,Singapore,SG,2021-12-02T00:00:00Z,735,aeeb6a9f-a249-4594-aa60-a7afbe735a9c,1.35,103.82,"",0
267172,"","",267916,Singapore,SG,2021-12-03T00:00:00Z,744,691eaac8-5a1c-46f0-b532-199607de0e93,1.35,103.82,"",0
267913,"","",268659,Singapore,SG,2021-12-04T00:00:00Z,746,a6c9290f-66cb-4395-972a-54d27c5acf05,1.35,103.82,"",0
268452,"","",269211,Singapore,SG,2021-12-05T00:00:00Z,759,3edd9b12-f2e3-413e-8625-a9661bf66388,1.35,103.82,"",0
269110,"","",269873,Singapore,SG,2021-12-06T00:00:00Z,763,9fb7b3f3-3e05-4a46-8e2b-9357f44159ed,1.35,103.82,"",0
269817,"","",270588,Singapore,SG,2021-12-07T00:00:00Z,771,59fb5b3d-4a92-4701-b7e4-161055458c83,1.35,103.82,"",0
270523,"","",271297,Singapore,SG,2021-12-08T00:00:00Z,774,80fe2079-902b-412c-a140-e5eed26f7057,1.35,103.82,"",0
271200,"","",271979,Singapore,SG,2021-12-09T00:00:00Z,779,633726cc-b6fb-4a9d-9a18-8a2c59e1959d,1.35,103.82,"",0
271650,"","",272433,Singapore,SG,2021-12-10T00:00:00Z,783,b7c61aba-287d-4ee3-9128-c744eb2ea1fa,1.35,103.82,"",0
272203,"","",272992,Singapore,SG,2021-12-11T00:00:00Z,789,3c3cfc39-3a4b-463a-a3e2-c4fc1ae02ccd,1.35,103.82,"",0
272568,"","",273362,Singapore,SG,2021-12-12T00:00:00Z,794,67b7859f-b0e3-4650-8956-d08c27586c47,1.35,103.82,"",0
272903,"","",273701,Singapore,SG,2021-12-13T00:00:00Z,798,c3003d60-701d-4436-b164-146258aa21dc,1.35,103.82,"",0
273339,"","",274143,Singapore,SG,2021-12-14T00:00:00Z,804,176321fe-f64a-4fdb-aeaa-05843e1b2b56,1.35,103.82,"",0
273810,"","",274617,Singapore,SG,2021-12-15T00:00:00Z,807,4c047e18-c890-4a1a-8183-6836a5fcd133,1.35,103.82,"",0
274164,"","",274972,Singapore,SG,2021-12-16T00:00:00Z,808,44ffed4b-e5ad-40a1-829b-f3d9aa6c0248,1.35,103.82,"",0
274575,"","",275384,Singapore,SG,2021-12-17T00:00:00Z,809,c38082b8-cf4c-48ba-8c85-9ca95e5cfe0c,1.35,103.82,"",0
274845,"","",275655,Singapore,SG,2021-12-18T00:00:00Z,810,85443a89-c61a-43fb-9c11-246d96a175ca,1.35,103.82,"",0
275097,"","",275910,Singapore,SG,2021-12-19T00:00:00Z,813,a4fae417-69f3-45ea-8d3e-42c1ba40c638,1.35,103.82,"",0
275290,"","",276105,Singapore,SG,2021-12-20T00:00:00Z,815,a1a52d53-cd97-4f72-9e88-a34ba1954bdb,1.35,103.82,"",0
275568,"","",276385,Singapore,SG,2021-12-21T00:00:00Z,817,1adc687c-f6fe-4f51-9122-047d64259802,1.35,103.82,"",0
275902,"","",276720,Singapore,SG,2021-12-22T00:00:00Z,818,7276437d-1d73-468b-b4f6-61ace79d31cb,1.35,103.82,"",0
276222,"","",277042,Singapore,SG,2021-12-23T00:00:00Z,820,28200f97-5093-4e02-b85a-643d5577299c,1.35,103.82,"",0
276487,"","",277307,Singapore,SG,2021-12-24T00:00:00Z,820,c016a0d0-d775-4b27-b7a7-34a95463345b,1.35,103.82,"",0
276734,"","",277555,Singapore,SG,2021-12-25T00:00:00Z,821,3ea55600-a33a-4153-8e2f-c99951797cb2,1.35,103.82,"",0
276942,"","",277764,Singapore,SG,2021-12-26T00:00:00Z,822,b24453fd-c1f5-4899-9bdd-5cef5b0be7cf,1.35,103.82,"",0
277219,"","",278044,Singapore,SG,2021-12-27T00:00:00Z,825,d5c3ad13-075e-44a5-8f9a-55c22c6c499d,1.35,103.82,"",0
277584,"","",278409,Singapore,SG,2021-12-28T00:00:00Z,825,e86bc889-a72d-4eff-95ec-317c83f97fdb,1.35,103.82,"",0
277924,"","",278750,Singapore,SG,2021-12-29T00:00:00Z,826,619fea05-732c-4bdb-830f-6f93a582e400,1.35,103.82,"",0
278234,"","",279061,Singapore,SG,2021-12-30T00:00:00Z,827,597c4ff6-485b-4fa1-a1b6-efdedd306278,1.35,103.82,"",0
278577,"","",279405,Singapore,SG,2021-12-31T00:00:00Z,828,0426494a-9324-44a6-83c8-9819e1f2ecbd,1.35,103.82,"",0
279032,"","",279861,Singapore,SG,2022-01-01T00:00:00Z,829,c21e0cb1-c958-4526-bebb-e6959caa0c69,1.35,103.82,"",0
279461,"","",280290,Singapore,SG,2022-01-02T00:00:00Z,829,a53d5512-8bee-444a-a77a-c39748d8e0b4,1.35,103.82,"",0
279925,"","",280754,Singapore,SG,2022-01-03T00:00:00Z,829,1761de47-5af7-4310-8c87-f99222be1cf4,1.35,103.82,"",0
280764,"","",281596,Singapore,SG,2022-01-04T00:00:00Z,832,4b57857e-ae6f-4575-9a3a-d7a263fa57c9,1.35,103.82,"",0
281567,"","",282401,Singapore,SG,2022-01-05T00:00:00Z,834,3f816464-2e73-4216-bdd8-036ec4b765a8,1.35,103.82,"",0
282379,"","",283214,Singapore,SG,2022-01-06T00:00:00Z,835,9600e875-eaf6-486a-8605-c5f219e6a98f,1.35,103.82,"",0
282379,"","",283214,Singapore,SG,2022-01-07T00:00:00Z,835,100bccba-d1da-4f4a-94fe-a8b85e2d2ec8,1.35,103.82,"",0
283965,"","",284802,Singapore,SG,2022-01-08T00:00:00Z,837,774db95f-8f18-4498-b4d9-65a157881feb,1.35,103.82,"",0
284809,"","",285647,Singapore,SG,2022-01-09T00:00:00Z,838,4f8ceb83-4cf0-4e4f-8cee-4173533d186c,1.35,103.82,"",0
285559,"","",286397,Singapore,SG,2022-01-10T00:00:00Z,838,f2412743-31ab-4a59-8c4e-3af92e57d5e5,1.35,103.82,"",0
286405,"","",287243,Singapore,SG,2022-01-11T00:00:00Z,838,49f28fbe-4f9d-4ad3-90d6-a0cd913f451d,1.35,103.82,"",0
287286,"","",288125,Singapore,SG,2022-01-12T00:00:00Z,839,8f4d167b-23b9-4dc9-b27a-87d8021bb2ac,1.35,103.82,"",0
288246,"","",289085,Singapore,SG,2022-01-13T00:00:00Z,839,aa63a58f-ffba-4ab2-b44b-252dfc98e6ee,1.35,103.82,"",0
289190,"","",290030,Singapore,SG,2022-01-14T00:00:00Z,840,649e4d99-06ae-4364-8cae-ae3a016273d3,1.35,103.82,"",0
290143,"","",290986,Singapore,SG,2022-01-15T00:00:00Z,843,5bca92b7-5709-4991-81e2-b7895fe96fef,1.35,103.82,"",0
291006,"","",291849,Singapore,SG,2022-01-16T00:00:00Z,843,a72af484-9002-499c-8e95-f76e25d66349,1.35,103.82,"",0
292171,"","",293014,Singapore,SG,2022-01-17T00:00:00Z,843,0d6f2a46-5941-4af8-a2dc-3f88aee62e21,1.35,103.82,"",0
293619,"","",294462,Singapore,SG,2022-01-18T00:00:00Z,843,224927ad-540e-4c42-a3fc-1588f2d24652,1.35,103.82,"",0
295233,"","",296077,Singapore,SG,2022-01-19T00:00:00Z,844,1441ab4a-2650-49f4-9989-b36703e083c2,1.35,103.82,"",0
296704,"","",297549,Singapore,SG,2022-01-20T00:00:00Z,845,f65b970d-0044-4d0d-adf9-d82b4b0bb6b9,1.35,103.82,"",0
306967,"","",307813,Singapore,SG,2022-01-21T00:00:00Z,846,efd78df9-0b1e-4d37-a331-8ffbe0fbc61e,1.35,103.82,"",0
309429,"","",310276,Singapore,SG,2022-01-22T00:00:00Z,847,c49ebadd-44c9-4521-bc0e-dd6f72a57910,1.35,103.82,"",0
312924,"","",313772,Singapore,SG,2022-01-23T00:00:00Z,848,bb062bdb-78a3-4d88-831f-90d68658b0f1,1.35,103.82,"",0
315926,"","",316774,Singapore,SG,2022-01-24T00:00:00Z,848,3be16a0f-4081-45dc-b322-692abec6cdba,1.35,103.82,"",0
321920,"","",322770,Singapore,SG,2022-01-25T00:00:00Z,850,86b5c878-20e3-496d-8854-6c66f583982a,1.35,103.82,"",0
326752,"","",327602,Singapore,SG,2022-01-26T00:00:00Z,850,4bf254ae-b8c9-4f45-86f8-c90b9f5e42b1,1.35,103.82,"",0
332221,"","",333071,Singapore,SG,2022-01-27T00:00:00Z,850,d1df8c77-530f-43d9-a519-5469bca87299,1.35,103.82,"",0
337772,"","",338625,Singapore,SG,2022-01-28T00:00:00Z,853,235b46e3-7e51-46d6-a8e9-8962bb1c23c9,1.35,103.82,"",0
342978,"","",343832,Singapore,SG,2022-01-29T00:00:00Z,854,2829403c-f8ff-49ed-9223-b5808b55fb41,1.35,103.82,"",0
347476,"","",348330,Singapore,SG,2022-01-30T00:00:00Z,854,e57eea0f-365b-461a-a829-4a620352775e,1.35,103.82,"",0
351956,"","",352811,Singapore,SG,2022-01-31T00:00:00Z,855,3411ce98-4c80-4712-82bc-a697193c380e,1.35,103.82,"",0
358217,"","",359075,Singapore,SG,2022-02-01T00:00:00Z,858,cd44f9b4-23ea-4e27-8c63-b006af178415,1.35,103.82,"",0
361317,"","",362176,Singapore,SG,2022-02-02T00:00:00Z,859,861d7646-1e4e-4494-9d32-f2643773130c,1.35,103.82,"",0
365613,"","",366473,Singapore,SG,2022-02-03T00:00:00Z,860,8c9be688-7956-4889-865f-c1d916abfbcc,1.35,103.82,"",0
378815,"","",379681,Singapore,SG,2022-02-04T00:00:00Z,866,c50ae8b2-04ce-4ad8-989a-9aa0f82a5fc0,1.35,103.82,"",0
378815,"","",379681,Singapore,SG,2022-02-05T00:00:00Z,866,7af72568-f640-4617-8a1d-b7f603d428c8,1.35,103.82,"",0
389203,"","",390071,Singapore,SG,2022-02-06T00:00:00Z,868,af5d1e76-5d01-469e-a73d-e388728ea2e2,1.35,103.82,"",0
404755,"","",405629,Singapore,SG,2022-02-07T00:00:00Z,874,7b5b6887-3910-4fd1-93d7-c2443d88dbe6,1.35,103.82,"",0
417763,"","",418640,Singapore,SG,2022-02-08T00:00:00Z,877,609898ec-f768-47bb-87e6-97e8e3390a24,1.35,103.82,"",0
428073,"","",428954,Singapore,SG,2022-02-09T00:00:00Z,881,a5ee189d-1e5c-48d3-a9f8-3ec445a38b18,1.35,103.82,"",0
438758,"","",439640,Singapore,SG,2022-02-10T00:00:00Z,882,f6713b58-2751-4fd1-9318-cf270ee5ee93,1.35,103.82,"",0
448685,"","",449570,Singapore,SG,2022-02-11T00:00:00Z,885,a31752a8-e107-4b48-a70e-c3d8f7528a81,1.35,103.82,"",0
459182,"","",460075,Singapore,SG,2022-02-12T00:00:00Z,893,ac18ed97-2b02-47a0-84a3-e0ba129cfb68,1.35,103.82,"",0
468598,"","",469495,Singapore,SG,2022-02-13T00:00:00Z,897,f9eb328e-eaf8-425d-91a7-795534f7ddd0,1.35,103.82,"",0
477671,"","",478577,Singapore,SG,2022-02-14T00:00:00Z,906,9a02f480-b884-494a-90a3-78bd91a94e43,1.35,103.82,"",0
497084,"","",497997,Singapore,SG,2022-02-15T00:00:00Z,913,f865dc4e-c17c-464b-a29d-b69e0c93c5ea,1.35,103.82,"",0
513954,"","",514880,Singapore,SG,2022-02-16T00:00:00Z,926,fb6082be-c39c-4e41-9dbf-25671576b49a,1.35,103.82,"",0
532495,"","",533425,Singapore,SG,2022-02-17T00:00:00Z,930,1813308d-c016-4404-bbc2-1a2771319812,1.35,103.82,"",0
550582,"","",551519,Singapore,SG,2022-02-18T00:00:00Z,937,3a7ececb-9f0d-4a23-b759-d37604a3caaf,1.35,103.82,"",0
575414,"","",576355,Singapore,SG,2022-02-19T00:00:00Z,941,03200406-e853-4b30-8872-f27cf617fd91,1.35,103.82,"",0
581693,"","",582638,Singapore,SG,2022-02-20T00:00:00Z,945,f6ecdb9f-a5f3-436d-ad5c-a158589ed8d0,1.35,103.82,"",0
